Payment Execution Date,Payment Modification Date and Time,Payment Creation Date and Time,Payment Authorisation Date and Time,Payment File Format/Channel,Ordering Bank (Swift Code or Local Bank Code),Ordering Account Number,Client Entity Name,Beneficiary Account Number,Beneficiary Name,Beneficiary Address,Beneficiary Bank (Swift Code or Local Bank Code),Beneficiary Country,Instruction/Payment Type,Payment Amount,Payment Currency,Remittance Advice,Connexis User ID (Maker),Connexis User ID (Authoriser),User Country Geo-Location,User last successful login date/time
1984-11-16 09:16:04,2019-11-23 19:26:25,2017-10-25 00:36:38,1993-01-19 17:20:33,mp3,GB30XXQQ57209670907115,3571314424526570,Calvin Mooney,3598800300022436,Kristie Allen,"693 Lauren Manor Suite 000
Ericaside, TN 02084",GB60UMBG79493697543019,British Virgin Islands,,4454.628366502284,"('UYU', 'Uruguayan peso')",,pmartinez,qjackson,Cote d'Ivoire,1989-09-24 08:52:29
2019-01-20 10:40:01,1993-05-03 06:50:52,2008-02-07 04:39:03,1975-11-06 03:00:01,tiff,GB80RAZD97550680566525,502088564518,Terry Shaffer,6011447456047239,Andrea Pierce,"4507 Newman Road Suite 257
Lake Rachel, UT 55878",GB26ZHRZ71709538612296,Latvia,,46.32306131673905,"('UAH', 'Ukrainian hryvnia')",,michaelabbott,gfernandez,Lithuania,1986-07-19 22:38:47
2002-02-27 14:55:21,1979-06-25 09:51:41,2015-04-26 10:52:13,1975-03-20 16:50:37,mp4,GB21PGSL91121972884902,30322978781476,Eric Ramirez,343277711901629,Gloria Phillips,"60019 Theresa Knoll Suite 855
Shermantown, IA 92501",GB21ZQQM11157067641098,Armenia,,3714.797308303068,"('CNY', 'Renminbi')",,pamela99,jessica51,San Marino,2003-04-03 10:55:23
1992-07-07 05:29:12,1988-06-21 21:57:11,2001-05-11 07:23:40,2003-12-16 00:02:08,html,GB14UOBI24546338337797,4132178031187452071,Latoya Smith,343804139858535,Amy Hawkins,"486 Richard Ranch Apt. 732
Allenberg, SD 30535",GB80MBUK06577520298145,Tokelau,,5132.455114750577,"('SLL', 'Sierra Leonean leone')",,tdurham,mblevins,Uzbekistan,1980-08-23 10:59:42
2002-07-26 11:39:04,1987-01-01 21:15:04,2004-10-24 15:55:20,1997-03-06 14:14:47,jpeg,GB30DIBM66622576386744,3507639200594437,Devin Morris,4143067515735527153,Eric Le,"528 Albert Dale
East Gregorychester, WV 04289",GB70QNPR70466521472245,Luxembourg,,5090.742535111928,"('MKD', 'Macedonian denar')",,dana58,harrisdaniel,Tonga,1989-03-03 20:01:11
1974-01-09 11:34:22,1972-06-07 20:26:37,2005-05-14 18:42:29,1980-10-21 01:45:05,wav,GB92QDKH23149161992000,3553843076329877,Caitlin Fuller,345626877153201,Andrew Mays,"1601 John Ridge
West Joshuastad, OH 12846",GB26EGKT33645843554833,Slovakia (Slovak Republic),,5127.626654121878,"('MXN', 'Mexican peso')",,josephpeters,ostephens,Saint Lucia,2002-07-06 20:20:20
2000-10-28 08:57:27,1992-10-08 06:47:53,2020-04-12 02:43:39,1973-05-20 15:41:21,wav,GB93SIYD45915413260036,4477077446539101427,Danielle Massey,6011673668491077,Lauren Taylor,"46708 Gallagher Walks
New Shawnborough, HI 16015",GB93HGZS53150868731713,Andorra,,6386.150179777247,"('LKR', 'Sri Lankan rupee')",,amandahamilton,tphillips,Armenia,2018-10-29 23:44:03
2007-12-12 07:55:22,1972-08-13 07:23:25,2013-12-05 21:19:11,1991-11-08 06:47:07,json,GB59MVGI49843114220855,3529408576264031,Susan Blevins,343946554898684,Michael Taylor,"751 Frank Unions
Garciabury, MS 86794",GB57YOAT69826251590435,Zambia,,3716.9551383540897,"('SLL', 'Sierra Leonean leone')",,robertroberts,rhondagrant,Namibia,2018-01-16 09:26:52
2011-12-24 03:37:16,1987-04-27 05:16:22,1985-06-16 07:57:48,1977-10-21 23:00:23,avi,GB05ZPBD95419515268284,3539142030268548,Jane Garcia,213190561304066,Heidi Miller,"05454 Bray Ramp Suite 782
Lake Karenfurt, SC 81790",GB24OONU79162466369327,Pitcairn Islands,,14952.753315784757,"('SLL', 'Sierra Leonean leone')",,audreygreen,eroth,Czech Republic,1972-06-12 01:05:32
2016-10-04 02:10:55,2013-09-13 04:49:08,2016-10-05 17:23:52,2002-02-12 01:10:14,mp4,GB62YDPA33176883752855,3594121200769172,Richard Brooks,5271665039416327,Leah Hamilton,"51573 Kimberly Forge
South Nicholas, FL 17364",GB06VJLG72871880299918,Congo,,7336.467722858468,"('ZWD', 'Zimbabwean dollar')",,joseph14,lsims,Bolivia,2009-01-04 15:33:40
2005-08-27 06:01:52,2004-01-17 01:07:35,1995-09-10 17:12:11,1985-12-04 14:49:06,js,GB44KEGN32115244227830,371726986766260,Devon Patterson,4473499918406033502,Joyce Bullock,"3015 Matthew Lakes
Dwayneville, SC 59627",GB60FQTX63287065794753,Central African Republic,,3771.2966553691913,"('PAB', 'Panamanian balboa')",,teresa98,kelly52,Nauru,1973-11-08 04:13:36
2013-11-21 04:25:53,1984-03-08 07:00:57,1987-02-03 09:08:43,1999-04-20 06:31:27,mov,GB40WFOP48288260299149,4251534728949,Sandra Lee,4289848271599353057,Mark Hall,"9316 Cesar Cove
Christopherport, TX 67081",GB89SWLZ29048715392758,Mongolia,,3555.699503846157,"('INR', 'Indian rupee')",,griffithadam,escott,Kenya,2005-05-29 11:23:35
1997-02-24 02:49:16,1985-12-05 16:03:52,1992-02-08 10:18:03,1980-01-14 01:36:48,mp4,GB85EYZS18163892058730,3513338098633348,Martin Mcgee,4056638820287732175,Joshua Levine,"18094 Brianna Avenue Suite 661
Rachelshire, MA 52893",GB20QVRE50480299511235,France,,2431.754193575431,"('DZD', 'Algerian dinar')",,charleslynch,tyler55,Germany,1990-03-05 17:39:53
2000-11-04 18:42:33,1986-08-19 15:22:58,1970-07-11 08:03:11,2003-02-14 21:55:05,ppt,GB80KVSM13409199830575,676362463884,Erika Allen,4883824194664394,Pamela Reynolds,"23509 John Forks
Barreramouth, WY 93860",GB79ZTMI41575936086487,Cyprus,,2729.1955684029563,"('BMD', 'Bermudian dollar')",,barkerangela,smithbarbara,Turkmenistan,1978-12-23 16:11:15
1996-05-23 23:12:42,2002-09-11 06:51:49,1993-02-02 00:14:03,1983-07-30 01:28:20,jpg,GB38UMGW40344135146377,3571325598508731,Lindsey Deleon,3591526655142704,Anthony Wong,"32096 Ricky Bypass
New Michaelfurt, TX 05860",GB84BAVP67493032390772,Lesotho,,10672.537198944488,"('ISK', 'Icelandic króna')",,ashleysherman,fergusonlisa,Anguilla,1995-06-19 15:52:44
1983-04-19 10:19:34,1992-01-16 08:40:47,1971-01-08 12:45:28,1989-10-02 14:10:57,js,GB67OKKP11023373313164,3560850427978774,Caleb Moody,4125448147857902589,Eugene Fischer,"8123 Lynch Glen
Ashleychester, MN 53145",GB07OMQS94191596356143,Guinea,,1144.25827482123,"('TND', 'Tunisian dinar')",,bakersteven,morgan63,Guyana,1989-12-06 13:16:06
2017-05-24 09:32:24,1999-09-06 11:03:26,1979-03-15 09:48:20,2013-04-16 07:57:50,json,GB46JNAY49812672216941,4702724508475986836,Ryan Reed,3577872108384651,Jeremy Beck,"4529 Molly Meadow Apt. 215
Carrollfort, WA 15219",GB19PILK23055543812070,Liberia,,12827.716127958494,"('MYR', 'Malaysian ringgit')",,seannichols,millerdonald,Eritrea,2020-02-06 16:46:58
1986-06-29 13:44:24,2004-12-14 00:19:26,2009-02-05 03:51:37,2017-12-05 08:48:03,mov,GB10ZACR65785119762009,213155312026581,Mr. Troy Vasquez,346193215029022,Michael Ruiz,"670 Danielle Row
Whiteburgh, OH 70406",GB06RDII24582190024384,Latvia,,2299.7559124977674,"('MKD', 'Macedonian denar')",,steven28,kelsey29,Turks and Caicos Islands,1980-09-24 13:50:34
2018-01-27 13:14:34,1992-04-16 13:49:07,1975-03-31 18:45:03,1992-08-30 06:09:03,tiff,GB79LLIM51556478455789,4913136465321487,Kayla Hamilton,3590729571482037,Matthew Payne,"8589 Miller Ways Suite 660
Lake Ambermouth, NE 42176",GB92YXLE21953088157137,Brunei Darussalam,,593.1282305603761,"('MKD', 'Macedonian denar')",,charleslevy,brittany34,Israel,1973-07-27 13:20:50
1988-04-24 13:46:17,1970-01-17 12:13:07,2009-09-06 19:02:48,1974-12-25 21:34:31,mp3,GB56ODTY96955539825527,2720881594326272,Cheryl Jackson,5128164233605922,John Jordan,"19030 Spencer Roads Apt. 578
Lake Melissatown, OH 05309",GB06MQKF09641004380279,Algeria,,438.9989003680112,"('SGD', 'Singapore dollar')",,adamsrichard,joshua13,Algeria,2003-11-09 08:55:28
1971-09-11 02:30:56,2017-04-05 00:24:26,2012-12-17 00:25:43,2012-07-21 07:13:21,js,GB20TWAL97027593420209,4352418692212281324,Matthew Morgan,676266685210,Aaron Ross,"7390 Derek Station
East Theodorechester, CA 94500",GB41MDQI54260441753115,Afghanistan,,1279.4854790703703,"('CZK', 'Czech koruna')",,csmith,kallen,Holy See (Vatican City State),2012-02-05 00:52:14
1996-09-05 13:41:16,2015-01-09 19:57:43,1986-03-25 06:23:58,1991-07-26 23:00:57,css,GB07ERTU03494748731758,30224989490313,Jessica Mckinney,347448908403986,Veronica Riley,"891 Smith Crossroad
Jeffreyfort, WA 52726",GB31FATI56447811294246,Bhutan,,3630.5826539600557,"('BYR', 'Belarusian ruble')",,powellkim,bauerlance,Serbia,1970-10-01 20:51:04
2011-08-28 16:56:28,1994-11-17 10:09:07,1979-11-30 14:01:27,1986-11-06 10:04:13,pdf,GB56PFLE80095877578571,5442121115458761,Christina Davidson,4006232343618844,Tina Turner,"838 Reese Pike Apt. 085
East Lori, AR 59249",GB76NEBU84952502184682,El Salvador,,11237.01839878068,"('MYR', 'Malaysian ringgit')",,christopherrobinson,wilcoxkevin,Heard Island and McDonald Islands,1974-05-22 07:47:03
1996-09-08 02:01:33,2006-11-25 05:29:00,1993-01-21 16:03:27,1981-06-13 03:33:55,mp4,GB27AWYH91702564621330,3525568485579441,Brandon Phillips,4013134746121,Alexis Moore,"566 Mitchell Island
West Jamie, AK 51849",GB96WTNL85132106245417,San Marino,,7126.189854756753,"('ALL', 'Albanian lek')",,burnsandrew,jonathan14,Jamaica,2000-10-20 01:28:26
1997-07-27 08:38:11,1975-03-17 02:19:29,2005-10-19 09:56:09,1977-06-11 07:45:57,mp3,GB69PDAD96566979208057,2269874440495588,Robin Shepard,180051794278627,John Graves,"951 Jones Meadows Suite 664
Parkerton, PA 14751",GB27MCOJ39964648654524,Saint Lucia,,2479.0378662904864,"('NAD', 'Namibian dollar')",,justin90,yjones,Slovenia,1988-02-06 11:40:28
2006-07-08 14:27:07,1993-12-06 21:18:31,1973-01-30 16:50:53,1981-08-02 14:41:00,numbers,GB73IJMX58642076969092,180093321126069,Daniel Beck,576834188657,Travis Adams,"849 Patricia Prairie
North Jenniferchester, NM 33503",GB15PVUH02739077526064,Mozambique,,84.0461761631366,"('PLN', 'Polish zloty')",,ycarrillo,jillshort,Oman,1986-07-21 06:45:05
1998-06-04 15:43:28,1979-06-02 14:01:09,2015-11-13 21:29:19,1992-09-18 03:59:08,json,GB39KDTI54983888412656,180006732035596,Tiffany Santiago,3524074583603895,Jose Knight,"2858 Velasquez Pike
Kevinburgh, SD 25165",GB43PYRL30815592108223,Togo,,297.79200300340835,"('LTL', 'Lithuanian litas')",,ostein,michael56,Estonia,1996-05-22 19:46:58
1995-05-23 15:55:18,1992-01-05 03:42:58,1995-04-05 03:37:41,2009-04-01 10:44:49,mov,GB40URKE57076318515710,4963900834077850897,Tamara Morris,4029719754474086997,Kenneth Dawson,"1773 Jeffery Flat
South Jennifer, KY 41404",GB50JROA72910014640414,Ethiopia,,6478.377674530736,"('CUC', 'Cuban convertible peso')",,jacqueline01,theresa31,Uganda,1982-10-03 04:06:57
2017-12-27 09:59:10,1993-02-28 12:22:01,2001-03-12 12:35:04,1979-02-10 14:50:38,mp3,GB76NQZI40035209544248,213197221463729,Joann Stephens,30253361317844,Jessica Velez,"03614 Mark Port
Rubiomouth, WV 31960",GB69RCVI43184171689311,Senegal,,159.488163879105,"('SAR', 'Saudi riyal')",,collinsclaire,smithmichael,Cambodia,1978-01-18 17:25:53
1990-09-19 22:13:11,2015-02-17 04:41:52,2018-08-13 09:47:35,2018-11-17 02:46:19,css,GB45KMEP27026364686546,4876253721733030252,Dominic Perez,4022255365351721,Daniel Ramirez,"5125 Wilkerson Neck
Lake Rebecca, LA 11745",GB94PTUN19617135574928,Fiji,,248.194841032654,"('TTD', 'Trinidad and Tobago dollar')",,myersrichard,sharon24,Indonesia,1988-12-19 22:30:45
1972-10-08 18:25:09,2009-04-25 09:09:10,2011-01-13 16:28:36,2014-05-26 20:52:47,xls,GB31CHGS64118674036033,675982855917,Donald May,6011967779361678,Dustin Edwards,"3465 Pollard Road
Lake Davidfort, DC 19375",GB54VRSV39685150634130,Gibraltar,,8121.966649758984,"('ILS', 'Israeli new shekel')",,hrosario,medinajoseph,Reunion,2015-08-30 18:09:19
1981-06-09 05:47:37,1974-07-26 20:36:46,2002-07-12 02:12:04,1994-09-08 12:33:48,tiff,GB73YZWN68069109653149,3530855305928343,Tammy Simmons,560837427262,Karen Anderson,"574 Bates Wells Apt. 966
Bellmouth, NE 55625",GB57DNKC23150836699409,Guatemala,,2024.6869204957677,"('CUC', 'Cuban convertible peso')",,pmorgan,awilliams,Morocco,1976-09-14 04:25:00
